ID,GESTION,CATEGORIA,MES,BIMESTRE,TRIMESTRE,CUATRIMESTRE,SEMESTRE,ADUANA,NANDINA,PARTIDA,SUBPARTIDA,CAPITULO,SECCION,PAIS,AREA,MEDIO,VIA,DEPTO,CUCI,GCE,SECTOR,CODACT,CIIU_SECCION,CIIU,TNT,TNT_GRUPO,TNT_CLASE,KILBRU,KILNET,FINUNI,VALOR
4595,1992,2,7,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,9,10,3,7812,510,4,D29,D,3410,34,21,2,2015,2015,2015,7100
4596,1992,2,7,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,9,10,4,7812,510,4,D29,D,3410,34,21,2,1150,1150,1150,5520
4597,1992,2,7,4,3,2,2,0,8407340000,8407,840734,84,16,63,10,9,5,6,71322,530,4,D29,D,3410,34,21,2,230,230,230,600
4598,1992,2,7,4,3,2,2,0,8711200000,8711,871120,87,17,63,10,11,7,6,78513,522,4,D29,D,3591,34,21,2,80,80,80,360
4599,1992,2,7,4,3,2,2,0,8407340000,8407,840734,84,16,63,10,5,9,7,71322,530,4,D29,D,3410,34,21,2,450,450,450,605
4600,1992,2,7,4,3,2,2,0,8711200000,8711,871120,87,17,63,10,5,9,7,78513,522,4,D29,D,3591,34,21,2,50,50,50,225
4601,1992,2,7,4,3,2,2,0,8407340000,8407,840734,84,16,63,10,9,5,7,71322,530,4,D29,D,3410,34,21,2,560,560,560,1650
4602,1992,2,7,4,3,2,2,0,8711300000,8711,871130,87,17,63,10,11,5,7,78515,522,4,D29,D,3591,34,21,2,266,266,266,1200
4603,1992,2,7,4,3,2,2,0,8431405000,8431,843140,84,16,105,10,8,4,7,72391,420,4,D29,D,2915,34,21,2,4942,4942,4942,372986
4604,1992,2,7,4,3,2,2,0,8207101000,8207,820710,82,15,249,32,5,9,7,69563,420,4,D29,D,2893,34,21,2,340,340,340,33954
4605,1992,2,7,4,3,2,2,0,8471990000,8471,847199,84,16,249,32,5,9,7,7529,410,4,D29,D,3000,34,21,2,25,25,25,1599
4606,1992,2,7,4,3,2,2,0,8517309000,8517,851730,85,16,249,32,5,9,7,76415,410,4,D29,D,3220,34,21,2,7,6,6,600
4607,1992,2,7,4,3,2,2,0,8431405000,8431,843140,84,16,365,54,5,9,7,72391,420,4,D29,D,2915,34,21,2,400,400,400,297073
4608,1992,2,7,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,9,10,7,7812,510,4,D29,D,3410,34,21,2,82,82,82,2785
4609,1992,2,7,4,3,2,2,0,9701100000,9701,970110,97,21,589,10,9,10,7,89611,610,4,D29,D,3699,34,21,2,2546,2546,2546,796
4610,1992,2,8,4,3,2,2,0,9006910000,9006,900691,90,18,23,40,5,9,2,88114,220,4,D29,D,3320,34,21,2,17,17,17,1677
4611,1992,2,8,4,3,2,2,0,8702909000,8702,870290,87,17,63,10,9,5,2,78319,521,4,D29,D,3410,34,21,2,2124,2124,2124,15000
4612,1992,2,8,4,3,2,2,0,8474320000,8474,847432,84,16,105,10,9,3,2,72833,410,4,D29,D,2924,34,21,2,33690,33060,33060,115765
4613,1992,2,8,4,3,2,2,0,8479100000,8479,847910,84,16,105,10,9,3,2,72348,410,4,D29,D,2924,34,21,2,38900,38000,38000,166685
4614,1992,2,8,4,3,2,2,0,8431405000,8431,843140,84,16,211,10,5,9,2,72391,420,4,D29,D,2915,34,21,2,368,368,368,9200
4615,1992,2,8,4,3,2,2,0,8462109000,8462,846210,84,16,211,10,9,3,2,73311,410,4,D29,D,2922,34,21,2,11414,11414,11414,170000
4616,1992,2,8,4,3,2,2,0,8703240000,8703,870324,87,17,211,10,9,3,2,7812,510,4,D29,D,3410,34,21,2,2049,2049,2049,950
4617,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,211,10,9,14,2,7812,510,4,D29,D,3410,34,21,2,1136,1136,1136,3000
4618,1992,2,8,4,3,2,2,0,7113209000,7113,711320,71,14,249,32,5,9,2,89731,610,4,D29,D,3691,34,21,2,125,99,99,647796
4619,1992,2,8,4,3,2,2,0,8430490000,8430,843049,84,16,249,32,5,9,2,72344,410,4,D29,D,2924,34,21,2,1143,1136,1136,48503
4620,1992,2,8,4,3,2,2,0,8525201000,8525,852520,85,16,249,32,5,9,2,76432,410,4,D29,D,3220,34,21,2,738,738,738,323934
4621,1992,2,8,4,3,2,2,0,9027809000,9027,902780,90,18,249,32,5,9,2,87446,410,4,D29,D,3312,34,21,2,4,4,4,1191
4622,1992,2,8,4,3,2,2,0,9007190000,9007,900719,90,18,275,40,5,9,2,88121,410,4,D29,D,3320,34,21,2,1800,1800,1800,24774
4623,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,386,40,9,3,2,7812,510,4,D29,D,3410,34,21,2,810,810,810,7557
4624,1992,2,8,4,3,2,2,0,8407900000,8407,840790,84,16,386,40,5,9,2,71381,410,4,D29,D,2911,34,21,2,25,25,25,2226
4625,1992,2,8,4,3,2,2,0,8501620000,8501,850162,85,16,589,10,9,3,2,71632,410,4,D29,D,3110,34,21,2,9450,9000,9000,34350
4626,1992,2,8,4,3,2,2,0,8706009090,8706,870600,87,17,589,10,5,9,2,7841,530,4,D29,D,3410,34,21,2,90,90,90,353
4627,1992,2,8,4,3,2,2,0,3919900000,3919,391990,39,7,589,10,9,10,2,58219,220,4,D29,D,2520,34,21,2,2975,2904,2904,4730
4628,1992,2,8,4,3,2,2,0,8308100000,8308,830810,83,15,589,10,9,10,2,69933,220,4,D29,D,2899,34,21,2,720,720,720,1497
4629,1992,2,8,4,3,2,2,0,8702909000,8702,870290,87,17,589,10,9,10,2,78319,521,4,D29,D,3410,34,21,2,6428,6428,6428,2786
4630,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,9,10,2,7812,510,4,D29,D,3410,34,21,2,28078,28078,28078,49584
4631,1992,2,8,4,3,2,2,0,8703240000,8703,870324,87,17,589,10,9,10,2,7812,510,4,D29,D,3410,34,21,2,1650,1650,1650,5127
4632,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,9,12,2,7812,510,4,D29,D,3410,34,21,2,3284,3284,3284,6483
4633,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,11,10,2,7812,510,4,D29,D,3410,34,21,2,6560,6560,6560,9036
4634,1992,2,8,4,3,2,2,0,8711300000,8711,871130,87,17,589,10,11,10,2,78515,522,4,D29,D,3591,34,21,2,350,350,350,491
4635,1992,2,8,4,3,2,2,0,8702909000,8702,870290,87,17,589,10,11,12,2,78319,521,4,D29,D,3410,34,21,2,1676,1676,1676,2500
4636,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,11,12,2,7812,510,4,D29,D,3410,34,21,2,800,800,800,1700
4637,1992,2,8,4,3,2,2,0,8703240000,8703,870324,87,17,589,10,11,12,2,7812,510,4,D29,D,3410,34,21,2,3266,3266,3266,3388
4638,1992,2,8,4,3,2,2,0,8711300000,8711,871130,87,17,628,40,9,3,2,78515,522,4,D29,D,3591,34,21,2,3300,3300,3300,2750
4639,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,845,10,9,5,2,7812,510,4,D29,D,3410,34,21,2,1580,1580,1580,14713
4640,1992,2,8,4,3,2,2,0,8526920000,8526,852692,85,16,105,10,5,9,3,76483,410,4,D29,D,3312,34,21,2,19,19,19,800
4641,1992,2,8,4,3,2,2,0,4012200000,4012,401220,40,7,249,32,5,9,3,62593,530,4,D29,D,2511,14,21,2,2540,2540,2540,2480
4642,1992,2,8,4,3,2,2,0,4202190000,4202,420219,42,8,249,32,5,9,3,83129,620,4,D10,D,1912,15,21,2,610,610,610,20051
4643,1992,2,8,4,3,2,2,0,8407100000,8407,840710,84,16,249,32,5,9,3,71311,530,4,D29,D,3530,34,21,2,3000,3000,3000,150000
4644,1992,2,8,4,3,2,2,0,8409100000,8409,840910,84,16,249,32,5,9,3,71319,530,4,D29,D,3530,34,21,2,83,83,83,2300
4645,1992,2,8,4,3,2,2,0,8413301000,8413,841330,84,16,249,32,5,9,3,7422,410,4,D29,D,2912,34,21,2,72,72,72,1860
4646,1992,2,8,4,3,2,2,0,8413911000,8413,841391,84,16,249,32,5,9,3,74291,420,4,D29,D,2912,34,21,2,8,8,8,540
4647,1992,2,8,4,3,2,2,0,8424100000,8424,842410,84,16,249,32,5,9,3,74561,410,4,D29,D,2919,34,21,2,3,3,3,40
4648,1992,2,8,4,3,2,2,0,8526100000,8526,852610,85,16,249,32,5,9,3,76483,410,4,D29,D,3312,34,21,2,81,70,70,1250
4649,1992,2,8,4,3,2,2,0,8536901000,8536,853690,85,16,249,32,5,9,3,77259,420,4,D29,D,3120,34,21,2,6,6,6,150
4650,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,9,12,3,7812,510,4,D29,D,3410,34,21,2,900,900,900,1500
4651,1992,2,8,4,3,2,2,0,8703230000,8703,870323,87,17,589,10,11,10,3,7812,510,4,D29,D,3410,34,21,2,900,900,900,4985
4652,1992,2,8,4,3,2,2,0,9015809000,9015,901580,90,18,63,10,9,8,5,87413,410,4,D29,D,3312,34,21,2,80346,80346,80346,145700
4653,1992,2,8,4,3,2,2,0,8407340000,8407,840734,84,16,63,10,9,5,6,71322,530,4,D29,D,3410,34,21,2,1510,1510,1510,3770
4654,1992,2,8,4,3,2,2,0,8407900000,8407,840790,84,16,63,10,9,5,6,71381,410,4,D29,D,2911,34,21,2,630,630,630,1990
4655,1992,2,8,4,3,2,2,0,8429510000,8429,842951,84,16,63,10,9,5,6,72321,410,4,D29,D,2924,34,21,2,21000,21000,21000,80325
4656,1992,2,8,4,3,2,2,0,8481809000,8481,848180,84,16,63,10,9,5,6,7478,410,4,D29,D,2912,34,21,2,13500,13500,13500,98400
4657,1992,2,8,4,3,2,2,0,8701300000,8701,870130,87,17,63,10,9,5,6,7223,410,4,D29,D,2924,34,21,2,23400,23400,23400,39900
4658,1992,2,8,4,3,2,2,0,8502109000,8502,850210,85,16,63,10,5,9,7,71651,410,4,D29,D,3110,34,21,2,140,140,140,257
4659,1992,2,8,4,3,2,2,0,8407340000,8407,840734,84,16,63,10,9,5,7,71322,530,4,D29,D,3410,34,21,2,600,540,540,2411
4660,1992,2,8,4,3,2,2,0,8434200000,8434,843420,84,16,63,10,9,5,7,72138,410,4,D29,D,2925,34,21,2,850,492,492,7359
4661,1992,2,8,4,3,2,2,0,8471990000,8471,847199,84,16,149,30,5,9,7,7529,410,4,D29,D,3000,34,21,2,265,180,180,31584
4662,1992,2,8,4,3,2,2,0,9030200000,9030,903020,90,18,149,30,5,9,7,87473,410,4,D29,D,3312,34,21,2,20,20,20,28639
4663,1992,2,8,4,3,2,2,0,8207101000,8207,820710,82,15,239,10,5,9,7,69563,420,4,D29,D,2893,34,21,2,88,88,88,150
4664,1992,2,8,4,3,2,2,0,8431405000,8431,843140,84,16,249,32,9,3,7,72391,420,4,D29,D,2915,34,21,2,7245,7245,7245,15820
4665,1992,2,8,4,3,2,2,0,9608101000,9608,960810,96,20,249,32,5,9,7,89521,630,4,D29,D,3699,34,21,2,79,79,79,12671
4666,1992,2,8,4,3,2,2,0,7321111000,7321,732111,73,15,589,10,9,3,7,69731,610,4,D29,D,2930,34,21,2,2229,2229,2229,6066
4667,1992,2,8,4,3,2,2,0,9501000000,9501,950100,95,20,589,10,9,3,7,89421,620,4,D29,D,3694,34,21,2,838,838,838,2281
4668,1992,2,8,4,3,2,2,0,8704100010,8704,870410,87,17,589,10,9,10,7,78211,521,4,D29,D,3410,34,21,2,2500,2500,2500,5808
4669,1992,2,8,4,3,2,2,0,8802209000,8802,880220,88,17,589,10,11,9,7,7922,522,4,D29,D,3530,34,21,2,1256,1256,1256,29000
4670,1992,2,8,4,3,2,2,0,9015809000,9015,901580,90,18,850,10,5,9,7,87413,410,4,D29,D,3312,34,21,2,268,268,268,110262
4671,1992,2,9,5,3,3,2,0,8474320000,8474,847432,84,16,105,10,8,4,2,72833,410,4,D29,D,2924,34,21,2,1032,962,962,4806
4672,1992,2,9,5,3,3,2,0,8517900000,8517,851790,85,16,149,30,5,9,2,76491,420,4,D29,D,3220,34,21,2,5,5,5,7964
4673,1992,2,9,5,3,3,2,0,8524901000,8524,852490,85,16,211,10,5,9,2,89879,620,4,D29,D,2213,34,21,2,89,89,89,917
4674,1992,2,9,5,3,3,2,0,8708999000,8708,870899,87,17,211,10,8,2,2,78439,530,4,D29,D,3430,34,21,2,1403,1403,1403,2434
4675,1992,2,9,5,3,3,2,0,8413819000,8413,841381,84,16,211,10,9,3,2,74271,410,4,D29,D,2912,34,21,2,1390,1390,1390,23597
4676,1992,2,9,5,3,3,2,0,8703230000,8703,870323,87,17,239,10,9,3,2,7812,510,4,D29,D,3410,34,21,2,2480,2480,2480,22513
4677,1992,2,9,5,3,3,2,0,8431409000,8431,843140,84,16,249,32,5,9,2,72391,420,4,D29,D,2915,34,21,2,51,51,51,1057
4678,1992,2,9,5,3,3,2,0,8458119000,8458,845811,84,16,249,32,5,9,2,73131,410,4,D29,D,2922,34,21,2,7927,7827,7827,48966
4679,1992,2,9,5,3,3,2,0,8473300000,8473,847330,84,16,249,32,5,9,2,75997,420,4,D29,D,3000,34,21,2,318,318,318,1930
4680,1992,2,9,5,3,3,2,0,8703230000,8703,870323,87,17,249,32,5,9,2,7812,510,4,D29,D,3410,34,21,2,1420,1420,1420,6976
4681,1992,2,9,5,3,3,2,0,8708999000,8708,870899,87,17,249,32,5,9,2,78439,530,4,D29,D,3430,34,21,2,8,8,8,488
4682,1992,2,9,5,3,3,2,0,9015809000,9015,901580,90,18,249,32,5,9,2,87413,410,4,D29,D,3312,34,21,2,205,205,205,2300
4683,1992,2,9,5,3,3,2,0,8716400000,8716,871640,87,17,249,32,9,3,2,78683,522,4,D29,D,3420,34,21,2,18640,18640,18640,22000
4684,1992,2,9,5,3,3,2,0,9010200000,9010,901020,90,18,275,40,5,9,2,88135,610,4,D29,D,3320,34,21,2,333,300,300,8199
4685,1992,2,9,5,3,3,2,0,9701100000,9701,970110,97,21,275,40,5,9,2,89611,610,4,D29,D,3699,34,21,2,6,6,6,16022
4686,1992,2,9,5,3,3,2,0,4011990000,4011,401199,40,7,399,50,9,3,2,62559,530,4,D29,D,2511,14,21,2,1405,1405,1405,18107
4687,1992,2,9,5,3,3,2,0,8431405000,8431,843140,84,16,493,10,5,9,2,72391,420,4,D29,D,2915,34,21,2,750,750,750,25831
4688,1992,2,9,5,3,3,2,0,8529109000,8529,852910,85,16,521,12,5,9,2,76493,620,4,D29,D,3230,34,21,2,4,4,4,111
4689,1992,2,9,5,3,3,2,0,8703240000,8703,870324,87,17,586,10,9,5,2,7812,510,4,D29,D,3410,34,21,2,1500,1305,1305,20000
4690,1992,2,9,5,3,3,2,0,8524901000,8524,852490,85,16,589,10,5,9,2,89879,620,4,D29,D,2213,34,21,2,16,16,16,360
4691,1992,2,9,5,3,3,2,0,7309000000,7309,730900,73,15,589,10,9,10,2,69211,410,4,D29,D,2899,34,21,2,1500,1500,1500,6800
4692,1992,2,9,5,3,3,2,0,8407900000,8407,840790,84,16,589,10,9,10,2,71381,410,4,D29,D,2911,34,21,2,690,650,650,1280
4693,1992,2,9,5,3,3,2,0,8413819000,8413,841381,84,16,589,10,9,10,2,74271,410,4,D29,D,2912,34,21,2,40409,40409,40409,62018
4694,1992,2,9,5,3,3,2,0,8458119000,8458,845811,84,16,589,10,9,10,2,73131,410,4,D29,D,2922,34,21,2,320,320,320,806
4695,1992,2,9,5,3,3,2,0,8467111000,8467,846711,84,16,589,10,9,10,2,74511,410,4,D29,D,2922,34,21,2,750,750,750,3838
4696,1992,2,9,5,3,3,2,0,8703230000,8703,870323,87,17,589,10,9,10,2,7812,510,4,D29,D,3410,34,21,2,30630,30630,30630,64108
4697,1992,2,9,5,3,3,2,0,8703240000,8703,870324,87,17,589,10,9,10,2,7812,510,4,D29,D,3410,34,21,2,7454,7454,7454,10900
4698,1992,2,9,5,3,3,2,0,8704220090,8704,870422,87,17,589,10,9,10,2,78219,521,4,D29,D,3410,34,21,2,25000,25000,25000,12000
4699,1992,2,9,5,3,3,2,0,8703230000,8703,870323,87,17,589,10,9,12,2,7812,510,4,D29,D,3410,34,21,2,9459,9459,9459,9170
4700,1992,2,9,5,3,3,2,0,8409100000,8409,840910,84,16,105,10,5,9,3,71319,530,4,D29,D,3530,34,21,2,135,135,135,6550
4701,1992,2,9,5,3,3,2,0,8412100000,8412,841210,84,16,105,10,5,9,3,71449,530,4,D29,D,3530,34,21,2,2199,2199,2199,254610
4702,1992,2,9,5,3,3,2,0,8517900000,8517,851790,85,16,105,10,5,9,3,76491,420,4,D29,D,3220,34,21,2,1,1,1,914
4703,1992,2,9,5,3,3,2,0,4012200000,4012,401220,40,7,249,32,5,9,3,62593,530,4,D29,D,2511,14,21,2,3395,3395,3395,3260
4704,1992,2,9,5,3,3,2,0,8409100000,8409,840910,84,16,249,32,5,9,3,71319,530,4,D29,D,3530,34,21,2,335,335,335,16400
4705,1992,2,9,5,3,3,2,0,8413301000,8413,841330,84,16,249,32,5,9,3,7422,410,4,D29,D,2912,34,21,2,33,33,33,2000
4706,1992,2,9,5,3,3,2,0,8414909000,8414,841490,84,16,249,32,5,9,3,7438,420,4,D29,D,2912,34,21,2,8,8,8,500
4707,1992,2,9,5,3,3,2,0,8424100000,8424,842410,84,16,249,32,5,9,3,74561,410,4,D29,D,2919,34,21,2,14,14,14,80
4708,1992,2,9,5,3,3,2,0,8526100000,8526,852610,85,16,249,32,5,9,3,76483,410,4,D29,D,3312,34,21,2,68,68,68,3250
4709,1992,2,9,5,3,3,2,0,8526920000,8526,852692,85,16,249,32,5,9,3,76483,410,4,D29,D,3312,34,21,2,45,45,45,4100
4710,1992,2,9,5,3,3,2,0,8536901000,8536,853690,85,16,249,32,5,9,3,77259,420,4,D29,D,3120,34,21,2,19,19,19,1750
4711,1992,2,9,5,3,3,2,0,8803309000,8803,880330,88,17,249,32,5,9,3,79295,530,4,D29,D,3530,34,21,2,66,66,66,1950
4712,1992,2,9,5,3,3,2,0,7309000000,7309,730900,73,15,63,10,9,5,6,69211,410,4,D29,D,2899,34,21,2,200,200,200,209
4713,1992,2,9,5,3,3,2,0,8408200000,8408,840820,84,16,63,10,9,5,6,71323,530,4,D29,D,3410,34,21,2,700,700,700,1430
4714,1992,2,9,5,3,3,2,0,8414909000,8414,841490,84,16,63,10,9,5,6,7438,420,4,D29,D,2912,34,21,2,9600,9600,9600,52250
4715,1992,2,9,5,3,3,2,0,8481809000,8481,848180,84,16,63,10,9,5,6,7478,410,4,D29,D,2912,34,21,2,8590,8590,8590,5370
4716,1992,2,9,5,3,3,2,0,8515290000,8515,851529,85,16,63,10,9,5,6,73734,410,4,D29,D,2922,34,21,2,850,850,850,6600
4717,1992,2,9,5,3,3,2,0,8704220090,8704,870422,87,17,63,10,9,5,6,78219,521,4,D29,D,3410,34,21,2,11000,11000,11000,90709
4718,1992,2,9,5,3,3,2,0,8716400000,8716,871640,87,17,63,10,9,5,6,78683,522,4,D29,D,3420,34,21,2,5700,5700,5700,5952
4719,1992,2,9,5,3,3,2,0,8479900000,8479,847990,84,16,23,40,5,9,7,72855,420,4,D29,D,2929,34,21,2,268,268,268,42983
4720,1992,2,9,5,3,3,2,0,9701100000,9701,970110,97,21,63,10,5,9,7,89611,610,4,D29,D,3699,34,21,2,4,4,4,29
4721,1992,2,9,5,3,3,2,0,7321111000,7321,732111,73,15,63,10,8,5,7,69731,610,4,D29,D,2930,34,21,2,1000,1000,1000,5136
4722,1992,2,9,5,3,3,2,0,8417200000,8417,841720,84,16,63,10,8,5,7,74137,410,4,D29,D,2914,34,21,2,380,380,380,10391
4723,1992,2,9,5,3,3,2,0,8418606000,8418,841860,84,16,63,10,8,5,7,74145,610,4,D29,D,2930,34,21,2,130,130,130,2210
4724,1992,2,9,5,3,3,2,0,8506112000,8506,850611,85,16,63,10,8,5,7,77811,630,4,D29,D,3140,34,21,2,969,969,969,1936
4725,1992,2,9,5,3,3,2,0,6111900000,6111,611190,61,11,63,10,9,5,7,84512,620,4,D11,D,1810,34,21,2,3677,3677,3677,10184
4726,1992,2,9,5,3,3,2,0,8407340000,8407,840734,84,16,63,10,9,5,7,71322,530,4,D29,D,3410,34,21,2,280,280,280,740
4727,1992,2,9,5,3,3,2,0,8474320000,8474,847432,84,16,63,10,9,5,7,72833,410,4,D29,D,2924,34,21,2,8000,8000,8000,92754
4728,1992,2,9,5,3,3,2,0,8431409000,8431,843140,84,16,105,10,8,4,7,72391,420,4,D29,D,2915,34,21,2,110,95,95,5520
4729,1992,2,9,5,3,3,2,0,0101199000,0101,010119,01,1,105,10,9,4,7,00151,111,1,A11,A,0121,34,21,2,1200,1200,1200,600
4730,1992,2,9,5,3,3,2,0,8425190000,8425,842519,84,16,239,10,9,3,7,74421,410,4,D29,D,2915,34,21,2,1977,1977,1977,5212
4731,1992,2,9,5,3,3,2,0,7907900000,7907,790790,79,15,239,10,9,10,7,69977,220,4,D29,D,2899,34,21,2,15300,15300,15300,12650
4732,1992,2,9,5,3,3,2,0,8205509900,8205,820550,82,15,239,10,9,10,7,69545,410,4,D29,D,2893,34,21,2,6830,6830,6830,34661
4733,1992,2,9,5,3,3,2,0,8413819000,8413,841381,84,16,239,10,9,10,7,74271,410,4,D29,D,2912,34,21,2,4313,4313,4313,10398
4734,1992,2,9,5,3,3,2,0,8429200000,8429,842920,84,16,239,10,9,10,7,72312,410,4,D29,D,2924,34,21,2,11220,11220,11220,63220
4735,1992,2,9,5,3,3,2,0,8460190000,8460,846019,84,16,239,10,9,10,7,73162,410,4,D29,D,2922,34,21,2,66,66,66,1498
4736,1992,2,9,5,3,3,2,0,8462219000,8462,846221,84,16,239,10,9,10,7,73312,410,4,D29,D,2922,34,21,2,465,465,465,17898
4737,1992,2,9,5,3,3,2,0,8468800000,8468,846880,84,16,239,10,9,10,7,73743,410,4,D29,D,2922,34,21,2,910,910,910,130
4738,1992,2,9,5,3,3,2,0,8479100000,8479,847910,84,16,239,10,9,10,7,72348,410,4,D29,D,2924,34,21,2,550,550,550,7955
4739,1992,2,9,5,3,3,2,0,8479900000,8479,847990,84,16,239,10,9,10,7,72855,420,4,D29,D,2929,34,21,2,1544,1544,1544,3648
4740,1992,2,9,5,3,3,2,0,8502109000,8502,850210,85,16,239,10,9,10,7,71651,410,4,D29,D,3110,34,21,2,2175,2175,2175,6460
4741,1992,2,9,5,3,3,2,0,8708500000,8708,870850,87,17,239,10,9,10,7,78435,530,4,D29,D,3430,34,21,2,711,711,711,9176
4742,1992,2,9,5,3,3,2,0,9015409000,9015,901540,90,18,239,10,9,10,7,87413,410,4,D29,D,3312,34,21,2,120,120,120,3843
4743,1992,2,9,5,3,3,2,0,9406002000,9406,940600,94,20,239,10,9,10,7,8110,220,4,D29,D,3610,34,21,2,465858,465858,465858,461020
4744,1992,2,9,5,3,3,2,0,8705909000,8705,870590,87,17,239,10,11,10,7,78229,521,4,D29,D,3410,34,21,2,16100,16100,16100,20000
4745,1992,2,9,5,3,3,2,0,8471990000,8471,847199,84,16,249,32,5,9,7,7529,410,4,D29,D,3000,34,21,2,112,112,112,17785
4746,1992,2,9,5,3,3,2,0,9015801000,9015,901580,90,18,249,32,5,9,7,87413,410,4,D29,D,3312,34,21,2,588,588,588,200466
4747,1992,2,9,5,3,3,2,0,9015809000,9015,901580,90,18,249,32,5,9,7,87413,410,4,D29,D,3312,34,21,2,220,220,220,10652
4748,1992,2,9,5,3,3,2,0,9701100000,9701,970110,97,21,589,10,5,9,7,89611,610,4,D29,D,3699,34,21,2,155,155,155,2025
4749,1992,2,9,5,3,3,2,0,8462219000,8462,846221,84,16,589,10,9,10,7,73312,410,4,D29,D,2922,34,21,2,650,650,650,4400
4750,1992,2,9,5,3,3,2,0,8462319000,8462,846231,84,16,589,10,9,10,7,73314,410,4,D29,D,2922,34,21,2,380,380,380,5300
4751,1992,2,9,5,3,3,2,0,8703230000,8703,870323,87,17,589,10,9,10,7,7812,510,4,D29,D,3410,34,21,2,1700,1700,1700,4714
4752,1992,2,10,5,4,3,2,0,8468800000,8468,846880,84,16,23,40,5,9,2,73743,410,4,D29,D,2922,34,21,2,20,20,20,100
4753,1992,2,10,5,4,3,2,0,9018903000,9018,901890,90,18,23,40,5,9,2,87229,410,4,D29,D,3311,34,21,2,95,95,95,1121
4754,1992,2,10,5,4,3,2,0,8438500000,8438,843850,84,16,63,10,5,9,2,72722,410,4,D29,D,2925,34,21,2,90,82,82,300
4755,1992,2,10,5,4,3,2,0,8703230000,8703,870323,87,17,63,10,9,8,2,7812,510,4,D29,D,3410,34,21,2,1000,1000,1000,1100
4756,1992,2,10,5,4,3,2,0,8711900000,8711,871190,87,17,145,60,9,3,2,78519,522,4,D29,D,3591,34,21,2,271,271,271,6379
4757,1992,2,10,5,4,3,2,0,8473300000,8473,847330,84,16,211,10,5,9,2,75997,420,4,D29,D,3000,34,21,2,1120,1120,1120,14240
4758,1992,2,10,5,4,3,2,0,3208900000,3208,320890,32,6,211,10,9,3,2,53342,220,4,D16,D,2422,34,21,2,2451,2353,2353,12152
4759,1992,2,10,5,4,3,2,0,9018903000,9018,901890,90,18,239,10,5,9,2,87229,410,4,D29,D,3311,34,21,2,133,133,133,4605
4760,1992,2,10,5,4,3,2,0,8703230000,8703,870323,87,17,239,10,9,10,2,7812,510,4,D29,D,3410,34,21,2,1092,1092,1092,9625
4761,1992,2,10,5,4,3,2,0,7113190000,7113,711319,71,14,249,32,5,9,2,89731,610,4,D27,D,3691,20,21,2,8,6,6,35750
4762,1992,2,10,5,4,3,2,0,7113209000,7113,711320,71,14,249,32,5,9,2,89731,610,4,D29,D,3691,34,21,2,49,39,39,253258
4763,1992,2,10,5,4,3,2,0,7312100000,7312,731210,73,15,249,32,5,9,2,69311,220,4,D29,D,2899,34,21,2,21,20,20,1602
4764,1992,2,10,5,4,3,2,0,8413500000,8413,841350,84,16,249,32,5,9,2,7424,410,4,D29,D,2912,34,21,2,17,16,16,1300
4765,1992,2,10,5,4,3,2,0,8413911000,8413,841391,84,16,249,32,5,9,2,74291,420,4,D29,D,2912,34,21,2,2,2,2,99
4766,1992,2,10,5,4,3,2,0,8703240000,8703,870324,87,17,399,50,9,3,2,7812,510,4,D29,D,3410,34,21,2,1000,1000,1000,173309
4767,1992,2,10,5,4,3,2,0,3701100000,3701,370110,37,6,399,50,5,9,2,8822,220,4,D29,D,2429,34,21,2,946,946,946,21053
4768,1992,2,10,5,4,3,2,0,8521900000,8521,852190,85,16,493,10,5,9,2,76381,410,4,D29,D,3230,34,21,2,15,15,15,3031
4769,1992,2,10,5,4,3,2,0,8703240000,8703,870324,87,17,589,10,8,10,2,7812,510,4,D29,D,3410,34,21,2,1390,1390,1390,648
4770,1992,2,10,5,4,3,2,0,9018903000,9018,901890,90,18,589,10,5,9,2,87229,410,4,D29,D,3311,34,21,2,23,23,23,1042
4771,1992,2,10,5,4,3,2,0,8407290000,8407,840729,84,16,589,10,9,10,2,71332,530,4,D29,D,2911,34,21,2,300,300,300,1496
4772,1992,2,10,5,4,3,2,0,8408900000,8408,840890,84,16,589,10,9,10,2,71382,410,4,D29,D,2911,34,21,2,250,250,250,2200
4773,1992,2,10,5,4,3,2,0,8413709000,8413,841370,84,16,589,10,9,10,2,7426,410,4,D29,D,2912,34,21,2,25,25,25,11143
4774,1992,2,10,5,4,3,2,0,8421219000,8421,842121,84,16,589,10,9,10,2,74361,410,4,D29,D,2919,34,21,2,5,5,5,134
4775,1992,2,10,5,4,3,2,0,8703230000,8703,870323,87,17,589,10,9,10,2,7812,510,4,D29,D,3410,34,21,2,20090,20090,20090,33225
